,id,alias,name,description,subscriptionCount,subscribed,read,createdAt,updatedAt,canPost,ignorePost,invisible,isSchool,fullyAnonymous,canUseNickname,postThumbnail,shouldCategorized,shouldPostCategorized,hasPostCategories,titlePlaceholder,postTitlePlaceholder,ipCountryCondition,subcategories,topics,nsfw,mediaThreshold,limitCountries,limitStage,availableLayouts,postCount,favorite,heroImage,logo
199,7142b5d3-19a2-4a01-8f6c-5055f1eece9e,lingu,嶺南大學,LingU 同學既小天地～發文請注意需超過 15 個中文字,304,False,False,2019-07-12T06:30:01.400Z,2020-11-20T03:41:48.579Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']",{'last30Days': 1},False,"{'url': 'https://megapx-assets.dcard.tw/images/5b518483-7b9a-406b-9adf-8887ec23d926/orig.jpeg', 'type': 'image/jpeg', 'width': 7500, 'height': 2501}","{'url': 'https://megapx-assets.dcard.tw/images/6cf9c299-7a9f-46c6-9dea-e45aa12a52b6/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
173,c0aead55-dc9c-4eee-bb05-89ff8b78eb60,welcomegift,小禮物,,285,False,False,2017-12-13T09:55:46.177Z,2017-12-13T09:55:46.177Z,False,True,True,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 36},False,,
152,1e80e53b-f4e1-4959-8efe-4ba3dcbac130,fotech,和春技術學院,和春技術學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,280,False,False,2016-08-25T18:29:03.231Z,2020-08-13T08:55:10.716Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 1},False,"{'url': 'https://megapx-assets.dcard.tw/images/b738616a-e6a2-4172-93be-a0a4dfd54f88/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/ffa1ac64-bd32-408a-8256-6e1335be7c59/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
132,9b2e05ce-6264-417b-8dbf-2f233a9ea625,nju,南榮科大,南榮科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,267,False,False,2016-08-11T18:02:32.486Z,2020-08-13T08:59:23.788Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 1},False,"{'url': 'https://megapx-assets.dcard.tw/images/eca6fe85-ef11-4ee8-81f3-58f3f7efe02f/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/f3e64c6c-f257-4648-bd48-669f6ce5c3ea/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
150,95aef8c8-b106-45bc-8449-f3999e097538,dahan,大漢技術學院,大漢技術學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,234,False,False,2016-08-25T18:29:03.231Z,2020-08-13T08:45:28.869Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 1},False,"{'url': 'https://megapx-assets.dcard.tw/images/5c4197bd-d1de-4204-a8e8-a9bfc4cbf27d/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/2f27e967-5225-41d9-b48b-6798ad860e5c/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
144,d4b520d9-6e6a-415f-923d-464334c9246e,toko,稻江科技暨管理學院,稻江科技暨管理學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,228,False,False,2016-08-18T18:53:54.898Z,2020-08-13T08:54:11.410Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 1},False,"{'url': 'https://megapx-assets.dcard.tw/images/ead9ecb1-b0e3-4cf9-a500-d3610b8a690e/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/84086bc8-0e31-4b1e-8a43-ad3bee17c70b/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
177,a5811a74-5dd2-4226-9f0b-9ce7826c5d1f,tku_secondhand,淡江大學二手物交流,你的廢物是我的寶物！快來二手物交流板向同校卡友出清與徵求二手物吧！,226,False,False,2018-07-09T03:42:43.499Z,2020-08-13T08:59:57.777Z,False,False,True,True,False,False,{'size': 'small'},False,False,False,發文記得加入「話題」分類喲！,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']",{'last30Days': 0},False,,
456,eef93186-1ef2-48fa-ad6d-96bc5a75ea8b,konosuba,為美好的世界獻上祝福,,214,False,False,2020-11-27T08:13:46.884Z,2020-11-30T10:43:13.060Z,False,False,False,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'image', 'video', 'link']",{'last30Days': 2},False,"{'url': 'https://megapx-assets.dcard.tw/images/b4369f03-1f80-4721-9a06-baa3384b622f/orig.jpeg', 'type': 'image/jpeg', 'width': 1048, 'height': 349}","{'url': 'https://megapx-assets.dcard.tw/images/9105aa87-074b-47ec-b0c7-629d6ac008b0/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
154,56cdd28c-7b03-4737-a357-9103114e881d,kmvs,高美醫護管理專科學校,高美醫護管理專科學校板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,206,False,False,2016-09-23T09:35:46.370Z,2020-08-13T08:49:35.108Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 1},False,"{'url': 'https://megapx-assets.dcard.tw/images/d09ac658-bbda-4bdc-b51b-2a123391f286/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/3f0bb475-6475-4398-ac74-0ecfd9296934/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
205,6923bba9-3396-4bdb-bd87-e7e8d7891d72,survival_guide,暗黑新生攻略,,194,False,False,2019-08-29T07:54:27.047Z,2019-08-29T07:54:27.047Z,False,True,True,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 24},False,,
179,867cea50-59af-431d-b1f5-eae4e5daac93,ncku_secondhand,成功大學二手物交流,你的廢物是我的寶物！快來二手物交流板向同校卡友出清與徵求二手物吧！,188,False,False,2018-07-10T09:16:36.328Z,2020-08-13T08:49:50.438Z,False,False,True,True,False,False,{'size': 'small'},False,False,False,發文記得加入「話題」分類喲！,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']",{'last30Days': 0},False,,
146,0bb81a8f-118e-4950-ac9f-c9570d05680f,apic,亞太創意技術學院,亞太創意技術學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,183,False,False,2016-08-25T18:29:03.231Z,2020-08-13T08:41:21.041Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']",{'last30Days': 1},False,"{'url': 'https://megapx-assets.dcard.tw/images/f0df0b22-3e07-438d-84dd-06368e975824/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/eabc833e-af81-4558-822e-3a986f5f81e1/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
428,a4d1c423-f5b2-43fd-9a30-58fc505ed718,nou,國立空中大學,,162,False,False,2020-08-31T08:06:44.070Z,2020-08-31T08:06:44.070Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 3},False,,
145,aff553d9-d18e-43af-ae9e-71ad09366ed6,dila,法鼓文理學院,法鼓文理學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,162,False,False,2016-08-25T18:29:03.231Z,2021-03-11T07:53:05.090Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],['ok'],False,{},[],0,"['classic', 'link']",{'last30Days': 1},False,"{'url': 'https://megapx-assets.dcard.tw/images/e522fc90-79f3-410d-9aa6-6e18db1fa42b/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/1efc303f-23c2-44b0-883c-d4d6423c146f/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
181,b32dfecc-5379-487b-9fa1-f6168ca22e26,87,87,期間限定87板！歡迎發表任何自己或朋友的87事！分享你在生活中發現的87～一起開心過87節,158,False,False,2018-08-06T06:51:15.844Z,2018-08-08T04:00:01.557Z,False,False,True,False,False,True,{'size': 'small'},False,False,False,,,{},[],"['87節', '我八七我驕傲', '87']",False,{},[],0,['classic'],{'last30Days': 1},False,,
175,5376c0b6-172c-46a1-a56a-46fa1caffcbf,ultrasex,進階西斯版,,146,False,False,2018-03-30T06:52:31.953Z,2020-02-27T07:06:11.065Z,False,False,True,False,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",[],[],True,{},[],0,['classic'],{'last30Days': 0},False,,
379,771433b1-f9d6-4a70-a9f8-1a8540bfe1b0,test_hk,測試香港看板,,111,False,False,2020-02-25T10:01:27.581Z,2020-02-26T09:11:36.709Z,False,True,True,False,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': ['HK']}",[],[],False,{},[],0,['classic'],{'last30Days': 1},False,,
380,9320ddc4-9f23-40ad-970a-f43906bb947b,hksponsored,HK 贊助活動,Dcard HK 官方提供各項優惠資訊的看板,110,False,False,2020-03-05T04:28:23.785Z,2020-09-16T07:17:36.151Z,False,True,True,False,False,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': ['HK']}",[],[],False,{},[],0,['classic'],{'last30Days': 1},False,,
97,c6e67058-e728-4a86-b228-b0e73cf9d985,delete,刪文,,54,False,False,2016-05-23T02:15:15.879Z,2017-06-18T20:42:53.510Z,False,True,True,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 0},False,,
481,8e349c6d-4459-4e26-b967-430d0ebf843c,world_flipper,彈射世界,《彈射世界》玩法以「彈珠台」為基礎，加入冒險劇情、角色培養、戰鬥系統等 RPG 元素，來享受快節奏打擊感吧！,53,False,False,2021-02-17T08:01:18.094Z,2021-02-22T03:38:51.601Z,False,False,False,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'image', 'video', 'link']",{'last30Days': 7},False,"{'url': 'https://megapx-assets.dcard.tw/images/687888f3-ce0c-42eb-8dc6-2efb8820cd75/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/61562559-70eb-4839-9ece-ce938456c329/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
467,06289c42-54bb-4600-b9f9-aa97f5c4250d,jp_waseda,早稲田大学,,38,False,False,2021-01-29T00:32:38.538Z,2021-03-26T08:01:42.362Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 26},False,"{'url': 'https://megapx-assets.dcard.tw/images/b5ad8292-a8d3-42eb-b523-9fb708c4dcc8/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/59f46928-dc9f-4343-845c-458723c99b17/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
169,2ae7b36e-30df-415f-a8bd-ef345e4b14f0,info,公告,,23,False,False,2017-02-25T06:52:03.772Z,2017-02-25T06:52:03.772Z,False,True,True,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 0},False,,
5,4dd9f69b-9b33-4ba0-9cec-887d8c5091e4,bugreport,臨時回報,臨時回報版本問題,17,False,False,2016-05-18T07:20:35.140Z,2017-06-18T03:31:45.331Z,False,True,True,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 1},False,,
480,6e906a60-b8c9-401d-9183-f0bd376791b2,kebuke,可不可真心話,,10,False,False,2021-02-17T07:25:01.859Z,2021-03-30T04:25:17.744Z,False,True,True,False,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 140},False,"{'url': 'https://megapx-assets.dcard.tw/images/132f375e-0740-495f-ab47-1258df79dc1b/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/441c5c5f-e579-41bb-8f09-0131e87df6d8/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
469,24e4c631-bfa1-4b33-b0ee-d22ab6218a7c,jp_meiji,明治大学,,8,False,False,2021-01-29T00:40:42.548Z,2021-03-25T04:35:24.217Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 23},False,"{'url': 'https://megapx-assets.dcard.tw/images/c705de0b-7394-43b3-843d-6e7ba1e78a68/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/3653a2b4-1060-48c8-94d1-6386337b142d/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
465,d43c42b8-1018-495b-9ca1-0430e660456b,jp_univoftokyo,東京大学,,7,False,False,2021-01-29T00:14:12.269Z,2021-03-25T04:36:02.448Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 28},False,"{'url': 'https://megapx-assets.dcard.tw/images/305d1c2c-0002-4895-8f53-24a695a60357/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/5493e82b-4d9e-410b-828d-20ed84a51403/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
468,59eeb40a-4fcd-4dd6-aa57-b7ad1f28b948,jp_keio,慶応義塾大学,,7,False,False,2021-01-29T00:35:34.922Z,2021-03-25T04:35:45.490Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 24},False,"{'url': 'https://megapx-assets.dcard.tw/images/07dbd0db-27f9-4b35-aa05-eda82918937a/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/5a00127f-ea02-4226-970b-9be880f50e22/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
466,7e3e20d7-eeff-41e9-a89c-ab12fd6d96e0,jp_agu,青山学院大学,,6,False,False,2021-01-29T00:30:34.293Z,2021-03-25T04:36:30.549Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 22},False,"{'url': 'https://megapx-assets.dcard.tw/images/cb604708-5084-4e7c-a151-80b3e3bb3ceb/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/4c1a41aa-ef25-4d3b-8ce4-5a04276954c1/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
476,932c4823-42ff-4c07-80ef-681174279e1d,jp_rikkyo,立教大学,,4,False,False,2021-01-29T01:04:09.768Z,2021-03-25T04:17:14.610Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 21},False,"{'url': 'https://megapx-assets.dcard.tw/images/0b9f0c5e-f226-4af8-8c25-25f8c5162ee0/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/b2a85306-216c-42dd-b3d3-f35b796be76c/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
471,75fe9a0f-4262-47e3-bbd0-baaa34152cf8,jp_hitotsubashi,一橋大学,,3,False,False,2021-01-29T00:44:16.800Z,2021-03-25T04:15:30.194Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 17},False,"{'url': 'https://megapx-assets.dcard.tw/images/279d8a0f-36ce-43d6-9a88-396a639a509d/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/08d11a8e-78a3-48f3-afa9-2709e121b908/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
474,4b88adcc-9f39-4d92-aa72-ce9861378101,jp_sophia,上智大学,,3,False,False,2021-01-29T00:49:40.367Z,2021-03-25T04:16:37.539Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 18},False,"{'url': 'https://megapx-assets.dcard.tw/images/a8454276-b6aa-4a7b-99c8-871405211f9c/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/500bbc5e-07d3-42cf-a3cd-96a8de6abe4e/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
470,81ebee91-492d-4713-9ba9-552943f70de4,jp_chuo,中央大学,,3,False,False,2021-01-29T00:42:23.942Z,2021-03-25T04:15:08.695Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 18},False,"{'url': 'https://megapx-assets.dcard.tw/images/8abb98c6-d340-4089-9597-4ad0d8b15b5d/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/4f3d2eca-1dca-4cd1-bb96-9afe05d21107/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
472,0a368a58-5ba5-4780-a35c-636f1131932a,jp_gakushuin,学習院大学,,2,False,False,2021-01-29T00:46:07.776Z,2021-03-25T04:16:01.155Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 18},False,"{'url': 'https://megapx-assets.dcard.tw/images/86f54cf5-0174-43b1-b8a6-450ae23786fc/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/88dc34f1-ebfc-4cb8-8387-0a7f5f724102/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
473,c3c48d5f-30f8-4064-9ded-8ce715fa0eee,jp_hosei,法政大学,,2,False,False,2021-01-29T00:48:04.122Z,2021-03-25T04:16:19.429Z,False,False,False,True,False,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,['classic'],{'last30Days': 18},False,"{'url': 'https://megapx-assets.dcard.tw/images/79b488c5-60c7-40eb-aede-7663238ccee2/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/02517c01-12f7-49f1-97a3-c85a8886528a/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}"
